"ID_VIV","ID_PER","UPM","VIV_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","R_INF","SEL_D","SEL_M","N_REN","PAREN","SEXO","EDAD","NAC_D","NAC_M","COD","NIV","GRA","P3_8","P3_9","P3_10","P3_11","FAC_VIV","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"2503475.04","2503475.04.04","2503475","04","25","SINALOA","006","CULIACAN","01","02","28","09","04","3","2","15","","","","06","1","1","","","","4084.08134797164","0","U","0299","0112"
"2503475.05","2503475.05.01","2503475","05","25","SINALOA","006","CULIACAN","01","01","28","09","01","1","2","34","20","05","2","06","3","2","1","","2","4084.08134797164","0","U","0299","0112"
"2503475.05","2503475.05.02","2503475","05","25","SINALOA","006","CULIACAN","01","01","28","09","02","4","1","62","12","02","2","00","","2","5","4","","4084.08134797164","0","U","0299","0112"
"2503475.05","2503475.05.03","2503475","05","25","SINALOA","006","CULIACAN","01","01","28","09","03","2","1","30","31","10","1","03","2","2","1","","2","4084.08134797164","12252.2440439149","U","0299","0112"
"2503475.05","2503475.05.04","2503475","05","25","SINALOA","006","CULIACAN","01","01","28","09","04","3","1","15","","","","03","3","1","","","","4084.08134797164","0","U","0299","0112"
"2503475.05","2503475.05.05","2503475","05","25","SINALOA","006","CULIACAN","01","01","28","09","05","3","2","11","","","","02","3","1","","","","4084.08134797164","0","U","0299","0112"
"2503475.05","2503475.05.06","2503475","05","25","SINALOA","006","CULIACAN","01","01","28","09","06","3","1","05","","","","01","2","1","","","","4084.08134797164","0","U","0299","0112"
"2503627.01","2503627.01.01","2503627","01","25","SINALOA","006","CULIACAN","01","01","29","09","01","1","2","75","24","01","1","04","3","2","6","4","","3338.68694666653","3338.6869466665","U","0375","0113"
"2503627.02","2503627.02.01","2503627","02","25","SINALOA","006","CULIACAN","01","01","28","09","01","1","2","76","06","08","2","03","2","2","1","","2","3338.68694666653","0","U","0375","0113"
"2503627.02","2503627.02.02","2503627","02","25","SINALOA","006","CULIACAN","01","01","28","09","02","5","1","30","14","04","2","03","3","2","1","","2","3338.68694666653","0","U","0375","0113"
"2503627.02","2503627.02.03","2503627","02","25","SINALOA","006","CULIACAN","01","01","28","09","03","3","2","29","21","02","1","06","3","2","1","","2","3338.68694666653","10016.0608399996","U","0375","0113"
"2503627.02","2503627.02.04","2503627","02","25","SINALOA","006","CULIACAN","01","01","28","09","04","5","2","06","","","","01","3","1","","","","3338.68694666653","0","U","0375","0113"
"2503627.02","2503627.02.05","2503627","02","25","SINALOA","006","CULIACAN","01","01","28","09","05","5","1","10","","","","02","5","1","","","","3338.68694666653","0","U","0375","0113"
"2503627.03","2503627.03.01","2503627","03","25","SINALOA","006","CULIACAN","01","01","01","10","01","1","1","68","21","02","2","09","3","2","1","","3","3338.68694666653","0","U","0375","0113"
"2503627.03","2503627.03.02","2503627","03","25","SINALOA","006","CULIACAN","01","01","01","10","02","2","2","67","20","10","1","05","4","2","6","4","","3338.68694666653","6677.3738933331","U","0375","0113"
"2503627.04","2503627.04.01","2503627","04","25","SINALOA","006","CULIACAN","01","01","30","09","01","1","1","64","29","10","1","08","5","2","1","","4","3338.68694666653","10016.0608399996","U","0375","0113"
"2503627.04","2503627.04.02","2503627","04","25","SINALOA","006","CULIACAN","01","01","30","09","02","2","2","64","10","11","2","03","3","2","5","4","","3338.68694666653","0","U","0375","0113"
"2503627.04","2503627.04.03","2503627","04","25","SINALOA","006","CULIACAN","01","01","30","09","03","3","2","25","12","05","2","08","5","2","1","","4","3338.68694666653","0","U","0375","0113"
"2503627.04","2503627.04.04","2503627","04","25","SINALOA","006","CULIACAN","01","01","30","09","04","5","2","06","","","","01","3","1","","","","3338.68694666653","0","U","0375","0113"
"2602859.01","2602859.01.01","2602859","01","26","SONORA","030","HERMOSILLO","01","02","01","10","01","1","1","74","04","04","1","02","2","2","1","","3","4479.8194337701","8959.6388675402","U","0300","0115"
"2602859.01","2602859.01.02","2602859","01","26","SONORA","030","HERMOSILLO","01","02","01","10","02","2","2","66","03","05","2","02","6","2","1","","3","4479.8194337701","0","U","0300","0115"
"2602859.02","2602859.02.01","2602859","02","26","SONORA","030","HERMOSILLO","01","01","27","09","01","1","1","34","02","02","2","09","3","2","1","","2","4479.8194337701","0","U","0300","0115"
"2602859.02","2602859.02.02","2602859","02","26","SONORA","030","HERMOSILLO","01","01","27","09","02","2","2","32","11","01","1","09","3","2","1","","2","4479.8194337701","8959.6388675402","U","0300","0115"
"2602859.04","2602859.04.01","2602859","04","26","SONORA","030","HERMOSILLO","01","01","27","09","01","1","1","36","11","05","1","03","3","2","1","","2","4479.8194337701","8959.6388675402","U","0300","0115"
"2602859.04","2602859.04.02","2602859","04","26","SONORA","030","HERMOSILLO","01","01","27","09","02","2","2","34","20","06","2","03","3","2","5","1","3","4479.8194337701","0","U","0300","0115"
"2602859.04","2602859.04.03","2602859","04","26","SONORA","030","HERMOSILLO","01","01","27","09","03","3","2","14","","","","03","2","1","","","","4479.8194337701","0","U","0300","0115"
"2602859.04","2602859.04.04","2602859","04","26","SONORA","030","HERMOSILLO","01","01","27","09","04","3","2","10","","","","02","4","1","","","","4479.8194337701","0","U","0300","0115"
"2602859.04","2602859.04.05","2602859","04","26","SONORA","030","HERMOSILLO","01","01","27","09","05","3","1","05","","","","01","2","1","","","","4479.8194337701","0","U","0300","0115"
"2602859.04","2602859.04.06","2602859","04","26","SONORA","030","HERMOSILLO","01","01","27","09","06","3","1","02","","","","","","","","","","4479.8194337701","0","U","0300","0115"
"2602859.05","2602859.05.01","2602859","05","26","SONORA","030","HERMOSILLO","01","03","27","09","01","1","1","59","29","10","1","02","6","2","1","","3","4479.8194337701","17919.2777350804","U","0300","0115"
"2602859.05","2602859.05.02","2602859","05","26","SONORA","030","HERMOSILLO","01","03","27","09","02","2","2","66","15","03","2","08","5","2","6","4","","4479.8194337701","0","U","0300","0115"
"2602859.05","2602859.05.03","2602859","05","26","SONORA","030","HERMOSILLO","01","03","27","09","03","3","2","28","12","01","2","08","5","2","1","","2","4479.8194337701","0","U","0300","0115"
"2602859.05","2602859.05.04","2602859","05","26","SONORA","030","HERMOSILLO","01","03","27","09","04","3","1","26","01","03","2","08","5","2","1","","2","4479.8194337701","0","U","0300","0115"
"2603477.01","2603477.01.01","2603477","01","26","SONORA","030","HERMOSILLO","01","02","26","09","01","1","1","40","09","08","2","08","5","2","1","","4","3882.67606015472","0","U","0402","0117"
"2603477.01","2603477.01.02","2603477","01","26","SONORA","030","HERMOSILLO","01","02","26","09","02","2","2","36","25","10","1","08","5","2","1","","2","3882.67606015472","7765.3521203094","U","0402","0117"
"2603477.02","2603477.02.01","2603477","02","26","SONORA","030","HERMOSILLO","01","02","26","09","01","1","1","46","26","06","2","08","5","2","1","","4","3882.67606015472","0","U","0402","0117"
"2603477.02","2603477.02.02","2603477","02","26","SONORA","030","HERMOSILLO","01","02","26","09","02","2","2","38","07","05","1","08","5","2","1","","2","3882.67606015472","7765.3521203094","U","0402","0117"
"2603477.02","2603477.02.03","2603477","02","26","SONORA","030","HERMOSILLO","01","02","26","09","03","3","2","06","","","","02","1","1","","","","3882.67606015472","0","U","0402","0117"
"2603477.02","2603477.02.04","2603477","02","26","SONORA","030","HERMOSILLO","01","02","26","09","04","3","2","06","","","","02","1","1","","","","3882.67606015472","0","U","0402","0117"
"2603477.03","2603477.03.01","2603477","03","26","SONORA","030","HERMOSILLO","01","02","30","09","01","1","1","34","31","01","2","08","5","2","1","","2","3882.67606015472","0","U","0402","0117"
"2603477.03","2603477.03.02","2603477","03","26","SONORA","030","HERMOSILLO","01","02","30","09","02","2","2","34","03","01","1","08","5","2","1","","2","3882.67606015472","7765.3521203094","U","0402","0117"
"2603477.03","2603477.03.03","2603477","03","26","SONORA","030","HERMOSILLO","01","02","30","09","03","3","1","03","","","","01","1","1","","","","3882.67606015472","0","U","0402","0117"
"2603477.03","2603477.03.04","2603477","03","26","SONORA","030","HERMOSILLO","01","02","30","09","04","3","2","02","","","","","","","","","","3882.67606015472","0","U","0402","0117"
"2603477.03","2603477.03.05","2603477","03","26","SONORA","030","HERMOSILLO","01","02","30","09","05","3","1","00","","","","","","","","","","3882.67606015472","0","U","0402","0117"
"2603477.04","2603477.04.01","2603477","04","26","SONORA","030","HERMOSILLO","01","02","26","09","01","1","1","51","19","01","1","08","5","2","1","","2","3882.67606015472","11648.0281804642","U","0402","0117"
"2603477.04","2603477.04.02","2603477","04","26","SONORA","030","HERMOSILLO","01","02","26","09","02","2","2","52","09","08","2","08","5","2","5","4","","3882.67606015472","0","U","0402","0117"
"2603477.04","2603477.04.03","2603477","04","26","SONORA","030","HERMOSILLO","01","02","26","09","03","3","1","20","24","01","2","08","2","1","4","4","","3882.67606015472","0","U","0402","0117"
"2603477.04","2603477.04.04","2603477","04","26","SONORA","030","HERMOSILLO","01","02","26","09","04","3","2","17","","","","06","3","1","","","","3882.67606015472","0","U","0402","0117"
"2603477.05","2603477.05.01","2603477","05","26","SONORA","030","HERMOSILLO","01","01","26","09","01","1","1","37","02","03","2","08","5","2","1","","2","3882.67606015472","0","U","0402","0117"
"2603477.05","2603477.05.02","2603477","05","26","SONORA","030","HERMOSILLO","01","01","26","09","02","2","2","34","17","02","1","09","3","2","1","","4","3882.67606015472","7765.3521203094","U","0402","0117"
"2603477.05","2603477.05.03","2603477","05","26","SONORA","030","HERMOSILLO","01","01","26","09","03","3","1","01","","","","","","","","","","3882.67606015472","0","U","0402","0117"
"2603626.01","2603626.01.01","2603626","01","26","SONORA","030","HERMOSILLO","01","01","30","09","01","1","2","26","24","02","2","03","3","2","1","","2","4600.55471215409","0","U","0301","0115"
"2603626.01","2603626.01.02","2603626","01","26","SONORA","030","HERMOSILLO","01","01","30","09","02","2","1","26","02","08","2","03","3","2","1","","2","4600.55471215409","0","U","0301","0115"
"2603626.01","2603626.01.03","2603626","01","26","SONORA","030","HERMOSILLO","01","01","30","09","03","5","1","46","10","02","1","02","6","2","8","4","","4600.55471215409","13801.6641364623","U","0301","0115"
"2603626.01","2603626.01.04","2603626","01","26","SONORA","030","HERMOSILLO","01","01","30","09","04","3","1","04","","","","01","1","1","","","","4600.55471215409","0","U","0301","0115"
"2603626.01","2603626.01.05","2603626","01","26","SONORA","030","HERMOSILLO","01","01","30","09","05","3","1","09","","","","02","3","1","","","","4600.55471215409","0","U","0301","0115"
"2603626.02","2603626.02.01","2603626","02","26","SONORA","030","HERMOSILLO","01","02","27","09","01","1","1","34","01","02","1","08","2","2","1","","2","4600.55471215409","9201.1094243082","U","0301","0115"
"2603626.02","2603626.02.02","2603626","02","26","SONORA","030","HERMOSILLO","01","02","27","09","02","2","2","34","09","03","2","08","5","2","5","4","","4600.55471215409","0","U","0301","0115"
"2603626.02","2603626.02.03","2603626","02","26","SONORA","030","HERMOSILLO","01","02","27","09","03","3","2","09","","","","02","3","1","","","","4600.55471215409","0","U","0301","0115"
"2603626.02","2603626.02.04","2603626","02","26","SONORA","030","HERMOSILLO","01","02","27","09","04","3","2","05","","","","01","2","1","","","","4600.55471215409","0","U","0301","0115"
"2603626.03","2603626.03.01","2603626","03","26","SONORA","030","HERMOSILLO","01","01","30","09","01","1","1","42","14","02","2","08","5","2","1","","2","4600.55471215409","0","U","0301","0115"
"2603626.03","2603626.03.02","2603626","03","26","SONORA","030","HERMOSILLO","01","01","30","09","02","2","2","34","06","11","1","03","3","1","5","4","","4600.55471215409","9201.1094243082","U","0301","0115"
"2603626.03","2603626.03.03","2603626","03","26","SONORA","030","HERMOSILLO","01","01","30","09","03","3","2","16","","","","06","1","1","","","","4600.55471215409","0","U","0301","0115"
"2603626.03","2603626.03.04","2603626","03","26","SONORA","030","HERMOSILLO","01","01","30","09","04","3","1","11","","","","02","6","1","","","","4600.55471215409","0","U","0301","0115"
"2603626.04","2603626.04.01","2603626","04","26","SONORA","030","HERMOSILLO","01","01","30","09","01","1","1","62","18","01","2","06","3","2","1","","3","4600.55471215409","0","U","0301","0115"
"2603626.04","2603626.04.02","2603626","04","26","SONORA","030","HERMOSILLO","01","01","30","09","02","2","2","54","24","01","2","07","3","2","5","3","5","4600.55471215409","0","U","0301","0115"
"2603626.04","2603626.04.03","2603626","04","26","SONORA","030","HERMOSILLO","01","01","30","09","03","3","1","30","24","02","2","03","3","2","1","","3","4600.55471215409","0","U","0301","0115"
"2603626.04","2603626.04.04","2603626","04","26","SONORA","030","HERMOSILLO","01","01","30","09","04","3","1","30","24","11","1","06","3","1","1","","2","4600.55471215409","18402.2188486164","U","0301","0115"
"2603626.05","2603626.05.01","2603626","05","26","SONORA","030","HERMOSILLO","01","02","30","09","01","1","1","32","14","07","2","06","3","2","1","","3","4600.55471215409","0","U","0301","0115"
"2603626.05","2603626.05.02","2603626","05","26","SONORA","030","HERMOSILLO","01","02","30","09","02","2","2","32","01","12","1","06","3","2","1","","3","4600.55471215409","9201.1094243082","U","0301","0115"
"2603626.05","2603626.05.03","2603626","05","26","SONORA","030","HERMOSILLO","01","02","30","09","03","3","1","03","","","","00","","2","","","","4600.55471215409","0","U","0301","0115"
"2603702.01","2603702.01.01","2603702","01","26","SONORA","030","HERMOSILLO","01","02","26","09","01","1","1","59","12","05","2","04","3","2","1","","4","5569.59169313317","0","U","0302","0116"
"2603702.01","2603702.01.02","2603702","01","26","SONORA","030","HERMOSILLO","01","02","26","09","02","2","2","60","29","04","2","04","3","2","1","","2","5569.59169313317","0","U","0302","0116"
"2603702.01","2603702.01.03","2603702","01","26","SONORA","030","HERMOSILLO","01","02","26","09","03","3","1","33","16","12","1","06","3","2","1","","3","5569.59169313317","22278.3667725327","U","0302","0116"
"2603702.01","2603702.01.04","2603702","01","26","SONORA","030","HERMOSILLO","01","02","26","09","04","3","2","21","21","12","2","08","1","1","4","4","","5569.59169313317","0","U","0302","0116"
"2603702.03","2603702.03.01","2603702","03","26","SONORA","030","HERMOSILLO","01","01","27","09","01","1","1","52","04","02","2","04","3","2","1","","2","5569.59169313317","0","U","0302","0116"
"2603702.03","2603702.03.02","2603702","03","26","SONORA","030","HERMOSILLO","01","01","27","09","02","2","2","49","11","11","1","07","2","2","1","","2","5569.59169313317","27847.9584656659","U","0302","0116"
"2603702.03","2603702.03.03","2603702","03","26","SONORA","030","HERMOSILLO","01","01","27","09","03","3","1","23","02","12","2","08","1","1","1","","3","5569.59169313317","0","U","0302","0116"
"2603702.03","2603702.03.04","2603702","03","26","SONORA","030","HERMOSILLO","01","01","27","09","04","3","1","18","31","08","2","06","3","1","4","4","","5569.59169313317","0","U","0302","0116"
"2603702.03","2603702.03.05","2603702","03","26","SONORA","030","HERMOSILLO","01","01","27","09","05","3","1","27","11","07","2","08","5","2","1","","2","5569.59169313317","0","U","0302","0116"
"2603702.05","2603702.05.01","2603702","05","26","SONORA","030","HERMOSILLO","01","01","26","09","01","1","1","59","11","12","1","03","3","2","6","2","2","5569.59169313317","16708.7750793995","U","0302","0116"
"2603702.05","2603702.05.02","2603702","05","26","SONORA","030","HERMOSILLO","01","01","26","09","02","2","2","59","24","01","2","07","3","2","6","4","","5569.59169313317","0","U","0302","0116"
"2603702.05","2603702.05.03","2603702","05","26","SONORA","030","HERMOSILLO","01","01","26","09","03","3","1","37","16","03","2","08","5","2","1","","2","5569.59169313317","0","U","0302","0116"
"2603741.01","2603741.01.01","2603741","01","26","SONORA","030","HERMOSILLO","01","01","26","09","01","1","1","58","17","01","1","03","3","2","1","","2","5735.116548299","11470.233096598","U","0437","0116"
"2603741.01","2603741.01.02","2603741","01","26","SONORA","030","HERMOSILLO","01","01","26","09","02","2","2","58","18","05","2","03","3","2","6","4","","5735.116548299","0","U","0437","0116"
"2603741.02","2603741.02.01","2603741","02","26","SONORA","030","HERMOSILLO","01","02","26","09","01","1","1","66","01","03","2","04","3","2","1","","2","5735.116548299","0","U","0437","0116"
"2603741.02","2603741.02.02","2603741","02","26","SONORA","030","HERMOSILLO","01","02","26","09","02","2","2","41","26","10","1","08","5","2","5","4","","5735.116548299","11470.233096598","U","0437","0116"
"2603741.02","2603741.02.03","2603741","02","26","SONORA","030","HERMOSILLO","01","02","26","09","03","3","1","17","","","","06","2","1","","","","5735.116548299","0","U","0437","0116"
"2603741.03","2603741.03.01","2603741","03","26","SONORA","030","HERMOSILLO","01","03","26","09","01","1","2","57","24","05","1","02","6","2","1","","2","5735.116548299","17205.349644897","U","0437","0116"
"2603741.03","2603741.03.02","2603741","03","26","SONORA","030","HERMOSILLO","01","03","26","09","02","5","2","34","29","06","2","03","3","2","5","4","","5735.116548299","0","U","0437","0116"
"2603741.03","2603741.03.03","2603741","03","26","SONORA","030","HERMOSILLO","01","03","26","09","03","3","1","40","30","08","2","03","3","2","1","","2","5735.116548299","0","U","0437","0116"
"2603741.03","2603741.03.04","2603741","03","26","SONORA","030","HERMOSILLO","01","03","26","09","04","5","2","13","","","","03","1","1","","","","5735.116548299","0","U","0437","0116"
"2603741.03","2603741.03.05","2603741","03","26","SONORA","030","HERMOSILLO","01","03","26","09","05","5","2","01","","","","","","","","","","5735.116548299","0","U","0437","0116"
"2603741.03","2603741.03.06","2603741","03","26","SONORA","030","HERMOSILLO","01","03","26","09","06","3","1","11","","","","02","5","1","","","","5735.116548299","0","U","0437","0116"
"2603741.04","2603741.04.01","2603741","04","26","SONORA","030","HERMOSILLO","01","01","26","09","01","1","1","47","11","04","2","03","3","2","1","","3","5735.116548299","0","U","0437","0116"
"2603741.04","2603741.04.02","2603741","04","26","SONORA","030","HERMOSILLO","01","01","26","09","02","3","1","27","13","01","1","03","3","2","1","","2","5735.116548299","17205.349644897","U","0437","0116"
"2603741.04","2603741.04.03","2603741","04","26","SONORA","030","HERMOSILLO","01","01","26","09","03","3","1","20","30","05","2","03","3","2","1","","2","5735.116548299","0","U","0437","0116"
"2603741.04","2603741.04.04","2603741","04","26","SONORA","030","HERMOSILLO","01","01","26","09","04","3","1","15","","","","03","3","2","","","","5735.116548299","0","U","0437","0116"
"2603741.05","2603741.05.01","2603741","05","26","SONORA","030","HERMOSILLO","01","01","26","09","01","1","2","57","02","03","2","03","3","2","5","4","","5735.116548299","0","U","0437","0116"
"2603741.05","2603741.05.02","2603741","05","26","SONORA","030","HERMOSILLO","01","01","26","09","02","3","1","34","18","01","1","06","3","2","1","","2","5735.116548299","11470.233096598","U","0437","0116"
"2603741.05","2603741.05.03","2603741","05","26","SONORA","030","HERMOSILLO","01","01","26","09","03","5","1","04","","","","01","2","1","","","","5735.116548299","0","U","0437","0116"
"2603809.01","2603809.01.01","2603809","01","26","SONORA","030","HERMOSILLO","01","02","29","09","01","1","1","52","28","08","2","06","3","2","3","4","","5400.02566968884","0","U","0303","0116"
"2603809.01","2603809.01.02","2603809","01","26","SONORA","030","HERMOSILLO","01","02","29","09","02","2","2","42","21","10","1","02","4","2","3","4","","5400.02566968884","16200.0770090665","U","0303","0116"
"2603809.01","2603809.01.03","2603809","01","26","SONORA","030","HERMOSILLO","01","02","29","09","03","3","2","19","21","07","2","06","3","2","3","4","","5400.02566968884","0","U","0303","0116"
"2603809.01","2603809.01.04","2603809","01","26","SONORA","030","HERMOSILLO","01","02","29","09","04","3","1","15","","","","03","3","1","","","","5400.02566968884","0","U","0303","0116"
"2603809.02","2603809.02.01","2603809","02","26","SONORA","030","HERMOSILLO","01","01","29","09","01","1","1","50","12","02","2","02","3","2","8","4","","5400.02566968884","0","U","0303","0116"
"2603809.02","2603809.02.02","2603809","02","26","SONORA","030","HERMOSILLO","01","01","29","09","02","3","1","27","30","03","2","03","3","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.02","2603809.02.03","2603809","02","26","SONORA","030","HERMOSILLO","01","01","29","09","03","3","1","24","05","06","2","03","3","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.02","2603809.02.04","2603809","02","26","SONORA","030","HERMOSILLO","01","01","29","09","04","5","2","73","20","11","1","00","","2","8","4","","5400.02566968884","21600.1026787554","U","0303","0116"
"2603809.03","2603809.03.01","2603809","03","26","SONORA","030","HERMOSILLO","01","02","28","09","01","1","1","42","22","07","2","03","3","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.03","2603809.03.02","2603809","03","26","SONORA","030","HERMOSILLO","01","02","28","09","02","2","2","44","05","06","2","06","3","2","5","4","","5400.02566968884","0","U","0303","0116"
"2603809.03","2603809.03.03","2603809","03","26","SONORA","030","HERMOSILLO","01","02","28","09","03","3","2","21","22","04","2","08","3","1","4","4","","5400.02566968884","0","U","0303","0116"
"2603809.03","2603809.03.04","2603809","03","26","SONORA","030","HERMOSILLO","01","02","28","09","04","3","2","18","10","10","1","06","3","2","1","","2","5400.02566968884","21600.1026787554","U","0303","0116"
"2603809.04","2603809.04.01","2603809","04","26","SONORA","030","HERMOSILLO","01","02","28","09","01","1","1","50","13","10","1","03","3","2","1","","2","5400.02566968884","16200.0770090665","U","0303","0116"
"2603809.04","2603809.04.02","2603809","04","26","SONORA","030","HERMOSILLO","01","02","28","09","02","2","2","51","08","02","2","04","2","2","5","4","","5400.02566968884","0","U","0303","0116"
"2603809.04","2603809.04.03","2603809","04","26","SONORA","030","HERMOSILLO","01","02","28","09","03","3","1","21","25","12","2","06","2","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.05","2603809.05.01","2603809","05","26","SONORA","030","HERMOSILLO","01","03","28","09","01","1","2","46","11","11","2","06","3","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.05","2603809.05.02","2603809","05","26","SONORA","030","HERMOSILLO","01","03","28","09","02","5","1","25","13","03","2","08","3","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.05","2603809.05.03","2603809","05","26","SONORA","030","HERMOSILLO","01","03","28","09","03","3","2","27","10","08","2","08","4","1","8","4","","5400.02566968884","0","U","0303","0116"
"2603809.05","2603809.05.04","2603809","05","26","SONORA","030","HERMOSILLO","01","03","28","09","04","3","2","28","08","08","2","06","2","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.05","2603809.05.05","2603809","05","26","SONORA","030","HERMOSILLO","01","03","28","09","05","3","1","22","09","11","1","03","3","2","8","4","","5400.02566968884","32400.154018133","U","0303","0116"
"2603809.05","2603809.05.06","2603809","05","26","SONORA","030","HERMOSILLO","01","03","28","09","06","6","2","30","07","04","2","06","3","2","1","","2","5400.02566968884","0","U","0303","0116"
"2603809.05","2603809.05.07","2603809","05","26","SONORA","030","HERMOSILLO","01","03","28","09","07","5","2","02","","","","","","","","","","5400.02566968884","0","U","0303","0116"
"2603939.01","2603939.01.01","2603939","01","26","SONORA","030","HERMOSILLO","01","02","29","09","01","1","1","28","09","12","1","08","5","2","2","","2","4876.02167326553","9752.0433465311","U","0304","0117"
"2603939.01","2603939.01.02","2603939","01","26","SONORA","030","HERMOSILLO","01","02","29","09","02","2","2","26","29","08","2","08","5","2","5","2","4","4876.02167326553","0","U","0304","0117"
"2603939.02","2603939.02.01","2603939","02","26","SONORA","030","HERMOSILLO","01","04","26","09","01","1","1","60","10","03","2","08","5","2","1","","3","4876.02167326553","0","U","0304","0117"
"2603939.02","2603939.02.02","2603939","02","26","SONORA","030","HERMOSILLO","01","04","26","09","02","3","1","33","29","06","2","08","3","2","1","","2","4876.02167326553","0","U","0304","0117"
"2603939.02","2603939.02.03","2603939","02","26","SONORA","030","HERMOSILLO","01","04","26","09","03","3","2","26","04","01","1","06","3","2","1","","2","4876.02167326553","19504.0866930621","U","0304","0117"
"2603939.02","2603939.02.04","2603939","02","26","SONORA","030","HERMOSILLO","01","04","26","09","04","2","2","55","26","03","2","06","3","2","5","1","3","4876.02167326553","0","U","0304","0117"
"2603939.03","2603939.03.01","2603939","03","26","SONORA","030","HERMOSILLO","01","01","27","09","01","1","1","55","12","05","2","08","2","2","1","","3","4876.02167326553","0","U","0304","0117"
"2603939.03","2603939.03.02","2603939","03","26","SONORA","030","HERMOSILLO","01","01","27","09","02","5","2","60","04","02","1","08","5","2","6","4","","4876.02167326553","19504.0866930621","U","0304","0117"
"2603939.03","2603939.03.03","2603939","03","26","SONORA","030","HERMOSILLO","01","01","27","09","03","4","2","90","16","07","2","04","3","2","5","4","","4876.02167326553","0","U","0304","0117"
"2603939.03","2603939.03.04","2603939","03","26","SONORA","030","HERMOSILLO","01","01","27","09","04","3","2","20","16","03","2","06","3","2","1","","2","4876.02167326553","0","U","0304","0117"
"2603939.04","2603939.04.01","2603939","04","26","SONORA","030","HERMOSILLO","01","02","26","09","01","1","1","52","18","09","1","08","5","2","1","","2","4876.02167326553","9752.0433465311","U","0304","0117"
"2603939.04","2603939.04.02","2603939","04","26","SONORA","030","HERMOSILLO","01","02","26","09","02","2","2","51","23","09","2","08","5","2","5","4","","4876.02167326553","0","U","0304","0117"
"2603939.04","2603939.04.03","2603939","04","26","SONORA","030","HERMOSILLO","01","02","26","09","03","3","2","15","","","","03","3","1","","","","4876.02167326553","0","U","0304","0117"
"2603939.05","2603939.05.01","2603939","05","26","SONORA","030","HERMOSILLO","01","01","26","09","01","1","1","37","23","10","1","09","3","2","1","","2","4876.02167326553","9752.0433465311","U","0304","0117"
"2603939.05","2603939.05.02","2603939","05","26","SONORA","030","HERMOSILLO","01","01","26","09","02","2","2","36","25","08","2","09","3","1","1","","2","4876.02167326553","0","U","0304","0117"
"2603939.05","2603939.05.03","2603939","05","26","SONORA","030","HERMOSILLO","01","01","26","09","03","3","1","08","","","","02","2","1","","","","4876.02167326553","0","U","0304","0117"
"2603939.05","2603939.05.04","2603939","05","26","SONORA","030","HERMOSILLO","01","01","26","09","04","3","2","07","","","","02","1","1","","","","4876.02167326553","0","U","0304","0117"
"2603986.01","2603986.01.01","2603986","01","26","SONORA","030","HERMOSILLO","01","01","29","09","01","1","1","62","10","06","2","03","3","2","6","4","","4434.16522298009","0","U","0305","0115"
"2603986.01","2603986.01.02","2603986","01","26","SONORA","030","HERMOSILLO","01","01","29","09","02","2","2","60","22","10","1","03","3","2","5","4","","4434.16522298009","17736.6608919204","U","0305","0115"
"2603986.01","2603986.01.03","2603986","01","26","SONORA","030","HERMOSILLO","01","01","29","09","03","3","1","35","16","09","2","08","5","2","1","","4","4434.16522298009","0","U","0305","0115"
"2603986.01","2603986.01.04","2603986","01","26","SONORA","030","HERMOSILLO","01","01","29","09","04","3","1","33","17","06","2","08","5","2","1","","2","4434.16522298009","0","U","0305","0115"
"2603986.02","2603986.02.01","2603986","02","26","SONORA","030","HERMOSILLO","01","02","27","09","01","1","2","55","29","09","1","08","3","2","1","","2","4434.16522298009","17736.6608919204","U","0305","0115"
"2603986.02","2603986.02.02","2603986","02","26","SONORA","030","HERMOSILLO","01","02","27","09","02","3","1","29","01","09","2","08","5","2","1","","3","4434.16522298009","0","U","0305","0115"
"2603986.02","2603986.02.03","2603986","02","26","SONORA","030","HERMOSILLO","01","02","27","09","03","3","1","22","13","08","2","06","3","2","1","","2","4434.16522298009","0","U","0305","0115"
"2603986.02","2603986.02.04","2603986","02","26","SONORA","030","HERMOSILLO","01","02","27","09","04","3","2","25","06","01","2","08","5","2","1","","2","4434.16522298009","0","U","0305","0115"
"2603986.03","2603986.03.01","2603986","03","26","SONORA","030","HERMOSILLO","01","01","02","10","01","1","1","63","25","10","1","09","3","2","6","2","3","4434.16522298009","4434.1652229801","U","0305","0115"
"2603986.04","2603986.04.01","2603986","04","26","SONORA","030","HERMOSILLO","01","01","27","09","01","1","2","87","10","08","1","02","3","2","5","4","","4434.16522298009","4434.1652229801","U","0305","0115"
"2603986.05","2603986.05.01","2603986","05","26","SONORA","030","HERMOSILLO","01","01","27","09","01","1","1","49","01","12","1","06","3","2","1","","3","4434.16522298009","13302.4956689403","U","0305","0115"
