"ID_VIV","UPM","VIV_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","P1_1","P2_1","P2_2","P2_3","P2_4","FAC_VIV","DOMINIO","UPM_DIS","EST_DIS"
"0400832.05","0400832","05","04","CAMPECHE","002","CAMPECHE","01","1","03","1","","","1236.89388496863","U","0407","0009"
"0503632.02","0503632","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5068.27593026963","U","0038","0012"
"0503632.03","0503632","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5068.27593026963","U","0038","0012"
"0503632.04","0503632","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","02","1","","","5068.27593026963","U","0038","0012"
"0503632.05","0503632","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","5068.27593026963","U","0038","0012"
"0503712.02","0503712","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","02","1","","","6317.89674593152","U","0039","0013"
"0503712.03","0503712","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","6317.89674593152","U","0039","0013"
"0503712.05","0503712","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","02","1","","","6317.89674593152","U","0039","0013"
"0503738.01","0503738","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","06","1","","","5533.36478034143","U","0040","0012"
"0503738.02","0503738","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5533.36478034143","U","0040","0012"
"0503738.03","0503738","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","01","1","","","5533.36478034143","U","0040","0012"
"0503738.04","0503738","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","5533.36478034143","U","0040","0012"
"0503738.05","0503738","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","05","1","","","5533.36478034143","U","0040","0012"
"0503780.01","0503780","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5350.42737381042","U","0041","0012"
"0503780.02","0503780","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","5350.42737381042","U","0041","0012"
"0503780.03","0503780","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","5350.42737381042","U","0041","0012"
"0503780.04","0503780","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","02","1","","","5350.42737381042","U","0041","0012"
"0503780.05","0503780","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","01","1","","","5350.42737381042","U","0041","0012"
"0503827.01","0503827","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","4526.67681616037","U","0042","0014"
"0503827.02","0503827","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","06","1","","","4526.67681616037","U","0042","0014"
"0503827.03","0503827","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","05","1","","","4526.67681616037","U","0042","0014"
"0503827.04","0503827","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","07","2","02","03","4526.67681616037","U","0042","0014"
"0503827.05","0503827","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","4526.67681616037","U","0042","0014"
"0504109.01","0504109","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","4548.43968546883","U","0043","0014"
"0504109.02","0504109","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","4548.43968546883","U","0043","0014"
"0504109.03","0504109","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","2","02","02","4548.43968546883","U","0043","0014"
"0504109.04","0504109","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","06","1","","","4548.43968546883","U","0043","0014"
"0504109.05","0504109","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","02","1","","","4548.43968546883","U","0043","0014"
"0504518.01","0504518","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5063.33127082547","U","0044","0012"
"0504518.02","0504518","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","05","1","","","5063.33127082547","U","0044","0012"
"0504518.03","0504518","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5063.33127082547","U","0044","0012"
"0504518.04","0504518","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","05","1","","","5063.33127082547","U","0044","0012"
"0504518.05","0504518","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5063.33127082547","U","0044","0012"
"0504552.01","0504552","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5907.57682139955","U","0379","0013"
"0504552.03","0504552","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5907.57682139955","U","0379","0013"
"0504552.04","0504552","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","02","1","","","5907.57682139955","U","0379","0013"
"0504552.05","0504552","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","06","1","","","5907.57682139955","U","0379","0013"
"0504578.01","0504578","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","6303.16284493821","U","0409","0013"
"0504578.02","0504578","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","05","1","","","6303.16284493821","U","0409","0013"
"0504578.04","0504578","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","6303.16284493821","U","0409","0013"
"0504578.05","0504578","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","6303.16284493821","U","0409","0013"
"0504597.01","0504597","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","5862.68125385856","U","0045","0012"
"0504597.03","0504597","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","01","1","","","5862.68125385856","U","0045","0012"
"0504597.04","0504597","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","02","1","","","5862.68125385856","U","0045","0012"
"0504597.05","0504597","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","05","1","","","5862.68125385856","U","0045","0012"
"0504992.01","0504992","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","6527.02746440552","U","0046","0014"
"0504992.03","0504992","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","6527.02746440552","U","0046","0014"
"0504992.04","0504992","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","03","1","","","6527.02746440552","U","0046","0014"
"0504992.05","0504992","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","09","2","02","02","6527.02746440552","U","0046","0014"
"0505173.01","0505173","01","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","4985.90489895924","U","0047","0014"
"0505173.02","0505173","02","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","08","2","03","01","4985.90489895924","U","0047","0014"
"0505173.03","0505173","03","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","05","1","","","4985.90489895924","U","0047","0014"
"0505173.04","0505173","04","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","04","1","","","4985.90489895924","U","0047","0014"
"0505173.05","0505173","05","05","COAHUILA DE ZARAGOZA","030","SALTILLO","01","1","07","2","02","02","4985.90489895924","U","0047","0014"
"0600118.01","0600118","01","06","COLIMA","002","COLIMA","01","1","04","1","","","1023.88632201922","U","0048","0015"
"0600118.02","0600118","02","06","COLIMA","002","COLIMA","01","1","04","1","","","1023.88632201922","U","0048","0015"
"0600118.03","0600118","03","06","COLIMA","002","COLIMA","01","1","03","1","","","1023.88632201922","U","0048","0015"
"0600118.04","0600118","04","06","COLIMA","002","COLIMA","01","1","05","1","","","1023.88632201922","U","0048","0015"
"0600118.05","0600118","05","06","COLIMA","002","COLIMA","01","1","02","1","","","1023.88632201922","U","0048","0015"
"0600129.02","0600129","02","06","COLIMA","002","COLIMA","01","1","04","2","02","03","1241.77110535281","U","0049","0016"
"0600129.03","0600129","03","06","COLIMA","002","COLIMA","01","1","04","1","","","1241.77110535281","U","0049","0016"
"0600129.04","0600129","04","06","COLIMA","002","COLIMA","01","1","02","1","","","1241.77110535281","U","0049","0016"
"0600129.05","0600129","05","06","COLIMA","002","COLIMA","01","1","03","1","","","1241.77110535281","U","0049","0016"
"0600218.01","0600218","01","06","COLIMA","002","COLIMA","01","1","01","1","","","1300.29720253133","U","0388","0016"
"0600218.02","0600218","02","06","COLIMA","002","COLIMA","01","1","03","1","","","1300.29720253133","U","0388","0016"
"0600218.03","0600218","03","06","COLIMA","002","COLIMA","01","1","01","1","","","1300.29720253133","U","0388","0016"
"0600218.04","0600218","04","06","COLIMA","002","COLIMA","01","1","04","1","","","1300.29720253133","U","0388","0016"
"0600218.05","0600218","05","06","COLIMA","002","COLIMA","01","1","02","1","","","1300.29720253133","U","0388","0016"
"0600226.01","0600226","01","06","COLIMA","002","COLIMA","01","3","01","1","","","1034.30662103403","U","0443","0015"
"0600226.02","0600226","02","06","COLIMA","002","COLIMA","01","1","01","1","","","1034.30662103403","U","0443","0015"
"0600226.03","0600226","03","06","COLIMA","002","COLIMA","01","1","01","1","","","1034.30662103403","U","0443","0015"
"0600226.05","0600226","05","06","COLIMA","002","COLIMA","01","1","03","1","","","1034.30662103403","U","0443","0015"
"0600229.01","0600229","01","06","COLIMA","002","COLIMA","01","2","01","1","","","1324.06730408221","U","0050","0017"
"0600229.02","0600229","02","06","COLIMA","002","COLIMA","01","1","03","1","","","1324.06730408221","U","0050","0017"
"0600229.03","0600229","03","06","COLIMA","002","COLIMA","01","1","05","1","","","1324.06730408221","U","0050","0017"
"0600229.05","0600229","05","06","COLIMA","002","COLIMA","01","1","04","1","","","1324.06730408221","U","0050","0017"
"0600234.01","0600234","01","06","COLIMA","002","COLIMA","01","2","07","1","","","1087.00644257975","U","0051","0016"
"0600234.02","0600234","02","06","COLIMA","002","COLIMA","01","1","03","1","","","1087.00644257975","U","0051","0016"
"0600234.03","0600234","03","06","COLIMA","002","COLIMA","01","3","01","1","","","1087.00644257975","U","0051","0016"
"0600234.05","0600234","05","06","COLIMA","002","COLIMA","01","1","04","1","","","1087.00644257975","U","0051","0016"
"0600246.02","0600246","02","06","COLIMA","002","COLIMA","01","1","01","1","","","894.38629659408","U","0052","0015"
"0600246.03","0600246","03","06","COLIMA","002","COLIMA","01","1","02","1","","","894.38629659408","U","0052","0015"
"0600246.05","0600246","05","06","COLIMA","002","COLIMA","01","1","02","1","","","894.38629659408","U","0052","0015"
"0600264.02","0600264","02","06","COLIMA","002","COLIMA","01","1","02","1","","","1211.23575030315","U","0053","0016"
"0600264.03","0600264","03","06","COLIMA","002","COLIMA","01","1","03","1","","","1211.23575030315","U","0053","0016"
"0600264.04","0600264","04","06","COLIMA","002","COLIMA","01","1","03","1","","","1211.23575030315","U","0053","0016"
"0600264.05","0600264","05","06","COLIMA","002","COLIMA","01","1","01","1","","","1211.23575030315","U","0053","0016"
"0600294.01","0600294","01","06","COLIMA","002","COLIMA","01","1","02","1","","","1002.9423132591","U","0054","0015"
"0600294.02","0600294","02","06","COLIMA","002","COLIMA","01","1","04","1","","","1002.9423132591","U","0054","0015"
"0600294.03","0600294","03","06","COLIMA","002","COLIMA","01","3","01","1","","","1002.9423132591","U","0054","0015"
"0600294.04","0600294","04","06","COLIMA","002","COLIMA","01","1","02","1","","","1002.9423132591","U","0054","0015"
"0600294.05","0600294","05","06","COLIMA","002","COLIMA","01","1","02","1","","","1002.9423132591","U","0054","0015"
"0600356.01","0600356","01","06","COLIMA","002","COLIMA","01","1","02","1","","","1574.6064753941","U","0055","0016"
"0600356.03","0600356","03","06","COLIMA","002","COLIMA","01","1","02","1","","","1574.6064753941","U","0055","0016"
"0600356.04","0600356","04","06","COLIMA","002","COLIMA","01","1","01","1","","","1574.6064753941","U","0055","0016"
"0600356.05","0600356","05","06","COLIMA","002","COLIMA","01","1","01","1","","","1574.6064753941","U","0055","0016"
"0600363.01","0600363","01","06","COLIMA","002","COLIMA","01","1","04","1","","","1116.16012067238","U","0389","0015"
"0600363.02","0600363","02","06","COLIMA","002","COLIMA","01","1","02","1","","","1116.16012067238","U","0389","0015"
"0600363.03","0600363","03","06","COLIMA","002","COLIMA","01","1","01","1","","","1116.16012067238","U","0389","0015"
"0600363.04","0600363","04","06","COLIMA","002","COLIMA","01","1","02","1","","","1116.16012067238","U","0389","0015"
"0600363.05","0600363","05","06","COLIMA","002","COLIMA","01","1","03","1","","","1116.16012067238","U","0389","0015"
"0600482.01","0600482","01","06","COLIMA","002","COLIMA","01","1","03","1","","","1439.71667645303","U","0056","0017"
"0600482.02","0600482","02","06","COLIMA","002","COLIMA","01","1","02","1","","","1439.71667645303","U","0056","0017"
"0600482.03","0600482","03","06","COLIMA","002","COLIMA","01","1","01","1","","","1439.71667645303","U","0056","0017"
"0600482.05","0600482","05","06","COLIMA","002","COLIMA","01","1","02","1","","","1439.71667645303","U","0056","0017"
"0708625.01","0708625","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","05","1","","","3531.2678464672","U","0057","0018"
"0708625.02","0708625","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","03","1","","","3531.2678464672","U","0057","0018"
"0708625.03","0708625","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","06","1","","","3531.2678464672","U","0057","0018"
"0708625.05","0708625","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","3531.2678464672","U","0057","0018"
"0708648.01","0708648","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","4603.69285797651","U","0058","0019"
"0708648.02","0708648","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","03","1","","","4603.69285797651","U","0058","0019"
"0708648.03","0708648","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","4603.69285797651","U","0058","0019"
"0708648.04","0708648","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","4603.69285797651","U","0058","0019"
"0708648.05","0708648","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","4603.69285797651","U","0058","0019"
"0708654.01","0708654","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","4039.77041635848","U","0380","0018"
"0708654.02","0708654","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","4039.77041635848","U","0380","0018"
"0708654.03","0708654","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","03","1","","","4039.77041635848","U","0380","0018"
"0708654.04","0708654","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","01","1","","","4039.77041635848","U","0380","0018"
"0708654.05","0708654","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","03","1","","","4039.77041635848","U","0380","0018"
"0708780.01","0708780","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","4707.0636679391","U","0059","0019"
"0708780.04","0708780","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","4707.0636679391","U","0059","0019"
"0708780.05","0708780","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","4707.0636679391","U","0059","0019"
"0708819.01","0708819","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","4325.80311192232","U","0453","0018"
"0708819.02","0708819","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","4325.80311192232","U","0453","0018"
"0708819.03","0708819","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","01","1","","","4325.80311192232","U","0453","0018"
"0708819.04","0708819","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","04","1","","","4325.80311192232","U","0453","0018"
"0708819.05","0708819","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","03","1","","","4325.80311192232","U","0453","0018"
"0709075.01","0709075","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","5913.36410205604","U","0060","0019"
"0709075.04","0709075","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","01","1","","","5913.36410205604","U","0060","0019"
"0709075.05","0709075","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","5913.36410205604","U","0060","0019"
"0709079.01","0709079","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","03","1","","","3279.0344288624","U","0444","0018"
"0709079.02","0709079","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","09","1","","","3279.0344288624","U","0444","0018"
"0709079.03","0709079","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","02","1","","","3279.0344288624","U","0444","0018"
"0709079.04","0709079","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","05","1","","","3279.0344288624","U","0444","0018"
"0709079.05","0709079","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","05","2","02","03","3279.0344288624","U","0444","0018"
"0709263.01","0709263","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","3","03","1","","","3386.54375439888","U","0061","0018"
"0709263.02","0709263","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","09","2","03","03","3386.54375439888","U","0061","0018"
"0709263.03","0709263","03","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","3","04","1","","","3386.54375439888","U","0061","0018"
"0709263.04","0709263","04","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","06","2","02","03","3386.54375439888","U","0061","0018"
"0709263.05","0709263","05","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","3","03","1","","","3386.54375439888","U","0061","0018"
"0709279.01","0709279","01","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","06","2","02","03","3058.3301884582","U","0062","0018"
"0709279.02","0709279","02","07","CHIAPAS","101","TUXTLA GUTIERREZ","01","1","01","1","","","3058.3301884582","U","0062","0018"
